gs_name,gene_symbol,layer
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,CAT,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,FBXO32,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,FOXO1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,FOXO3,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,FOXO4,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,FOXO6,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,G6PC1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,GCK,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,HDAC1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,HDAC2,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,IGFBP1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,INS,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,NPY,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,NR3C1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,PCK1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,PLXNA4,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,POMC,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,PPARGC1A,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,RETN,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,SIN3A,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,SIRT3,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,SMAD2,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,SMAD3,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,SMAD4,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,SOD2,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,SREBF1,expanded
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,TRIM63,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6AP1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0A1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0A2,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0A4,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0B,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0C,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0D1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0D2,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0E1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V0E2,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1A,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1B1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1B2,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1C1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1C2,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1D,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1E1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1E2,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1F,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1G1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1G2,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1G3,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,ATP6V1H,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,CTSD,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,IDE,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,INS,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,INSR,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,PTPN1,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,PTPRF,expanded
REACTOME_INSULIN_RECEPTOR_RECYCLING,TCIRG1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,AKT2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6AP1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0A1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0A2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0A4,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0B,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0C,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0D1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0D2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0E1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V0E2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1A,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1B1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1B2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1C1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1C2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1D,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1E1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1E2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1F,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1G1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1G2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1G3,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,ATP6V1H,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,CTSD,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF10,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF16,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF17,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF18,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF19,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF20,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF22,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF23,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF3,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF4,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF5,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF6,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF7,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF8,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGF9,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGFR1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGFR2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGFR3,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FGFR4,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FLT3,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FLT3LG,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,FRS2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,GAB1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,GAB2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,GRB10,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,GRB2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,HRAS,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,IDE,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,INS,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,INSR,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,IRS1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,IRS2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,KL,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,KLB,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,KRAS,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,MAPK1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,MAPK3,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,NRAS,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PDE3B,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PDPK1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PIK3C3,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PIK3CA,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PIK3CB,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PIK3R1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PIK3R2,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PIK3R4,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PTPN1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PTPN11,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,PTPRF,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,SHC1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,SOS1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,TCIRG1,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,THEM4,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,TLR9,expanded
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,TRIB3,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,ACTB,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,ACTG1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,AKT1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,AKT2,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,ASPSCR1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,C2CD5,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,CALM1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,EXOC1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,EXOC2,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,EXOC3,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,EXOC4,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,EXOC5,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,EXOC6,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,EXOC7,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,EXOC8,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,KIF3A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,KIF3B,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,KIFAP3,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,LNPEP,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,MYH9,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,MYO1C,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,MYO5A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,PRKAA2,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,PRKAB1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,PRKAB2,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,PRKAG1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,PRKAG2,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,PRKAG3,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RAB10,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RAB11A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RAB13,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RAB14,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RAB4A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RAB8A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RAC1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RALA,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RALGAPA2,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RALGAPB,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,RHOQ,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,SFN,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,SLC2A4,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,SNAP23,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,STX4,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,STXBP3,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TBC1D1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TBC1D4,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA1A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA1B,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA1C,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA3C,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA3D,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA3E,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA4A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA4B,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBA8,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBAL3,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB1,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB2A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB2B,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB3,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB4A,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB4B,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB6,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB8,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TUBB8B,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,VAMP2,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,YWHAB,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,YWHAE,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,YWHAG,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,YWHAH,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,YWHAQ,expanded
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,YWHAZ,expanded
